사업자번호,최종평판점수,일반 평판 환산 점수,미래 평판 환산 점수,사회적 책임 환산 점수,대중 평판 점수,고용 평판 점수,신용 평판 점수,기업 프로파일 점수,사업계획 점수,경제적 책임 점수,법률적 책임 점수,윤리적 책임 점수,자선적 책임 점수,
1608,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1450,52.7375,47.16981132,62.23958333,71.53284672,50,50,30,57.5,70,55,100,100,50,
364,52.575,43.39622642,66.14583333,78.10218978,50,40,30,65,70,70,100,100,50,
1595,58.775,47.54716981,76.5625,89.05109489,55,56,20,95,60,100,100,90,50,
448,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
440,66.025,64.1509434,71.35416667,86.86131387,55,60,60,75,70,90,100,100,50,
951,61.35,57.73584906,63.54166667,91.24087591,50,58,50,80,50,100,100,100,50,
1446,61.4,55.47169811,68.75,91.24087591,50,52,50,80,60,100,100,100,50,
1289,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
28,51.15,40.75471698,63.54166667,82.48175182,35,48,30,70,60,80,100,100,50,
1613,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
959,75.725,76.60377358,81.77083333,91.24087591,60,48,100,95,70,100,100,100,50,
446,46.525,34.33962264,60.9375,78.10218978,50,26,20,65,60,70,100,100,50,
955,59.05,50.94339623,73.95833333,82.48175182,50,60,30,70,80,80,100,100,50,
1431,68.75,71.69811321,63.54166667,91.24087591,45,80,70,80,50,100,100,100,50,
444,62.425,57.35849057,71.35416667,86.86131387,65,42,50,75,70,90,100,100,50,
30,52.075,47.16981132,55.72916667,78.10218978,60,50,20,65,50,70,100,100,50,
1616,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
1610,58.7,45.66037736,79.16666667,91.24087591,50,26,50,80,80,100,100,100,50,
1617,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
1127,77.525,80,81.77083333,91.24087591,55,72,90,95,70,100,100,100,50,
1128,63.2,58.86792453,68.75,91.24087591,55,56,50,80,60,100,100,100,50,
459,57.325,54.71698113,60.9375,78.10218978,50,50,50,65,60,70,100,100,50,
35,63.65,57.35849057,73.95833333,91.24087591,45,52,60,80,70,100,100,100,50,
38,55.1,43.39622642,79.16666667,73.72262774,50,50,20,60,100,60,100,100,50,
1460,57.35,54.71698113,63.54166667,73.72262774,50,50,50,60,70,60,100,100,50,
457,61.2375,58.49056604,72.65625,71.53284672,50,50,60,57.5,90,55,100,100,50,
1455,48.2375,43.39622642,51.82291667,71.53284672,60,50,10,57.5,50,55,100,100,50,
1053,60.8,56.60377358,68.75,82.48175182,45,50,60,70,70,80,100,100,50,
1471,47.85,41.50943396,53.125,73.72262774,55,40,20,60,50,60,100,100,50,
1466,59.375,53.96226415,66.14583333,86.86131387,50,38,60,75,60,90,100,100,50,
1464,77.075,81.50943396,76.5625,91.24087591,65,56,100,95,60,100,100,100,50,
469,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
37,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1461,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
1618,65.25,60.37735849,73.95833333,91.24087591,55,50,60,80,70,100,100,100,50,
7762,53.35,47.16981132,63.54166667,73.72262774,50,50,30,60,70,60,100,100,50,
971,55.825,47.16981132,71.35416667,78.10218978,50,50,30,65,80,70,100,100,50,
1622,49,43.39622642,53.125,74.81751825,50,50,20,60,50,60,100,100,55,
41,54.85,54.71698113,53.125,73.72262774,50,80,20,60,50,60,100,100,50,
5066,54.85,54.71698113,53.125,73.72262774,30,50,70,60,50,60,100,100,50,
6106,55.125,50.56603774,60.9375,78.10218978,55,54,30,65,60,70,100,100,50,
3147,53.325,47.16981132,60.9375,78.10218978,50,20,60,65,60,70,100,100,50,
2398,59.2,51.32075472,68.75,91.24087591,55,56,30,80,60,100,100,100,50,
3615,63.525,51.69811321,92.1875,80.2919708,50,52,40,85,100,80,90,100,50,
7383,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
6104,74.45,77.73584906,73.95833333,91.24087591,55,56,100,80,70,100,100,100,50,
6045,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
4725,64.3,67.9245283,58.33333333,82.48175182,65,40,80,70,50,80,100,100,50,
7073,71.75,77.35849057,63.54166667,91.24087591,60,70,80,80,50,100,100,100,50,
8866,67.15,68.67924528,63.54166667,91.24087591,45,42,100,80,50,100,100,100,50,
7420,51.9,44.52830189,58.33333333,82.48175182,45,58,20,70,50,80,100,100,50,
7421,57.85,50.94339623,73.95833333,73.72262774,50,50,40,60,90,60,100,100,50,
7067,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7380,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
7066,50.5,41.88679245,58.33333333,82.48175182,50,46,20,70,50,80,100,100,50,
7423,53.1875,50.94339623,57.03125,69.34306569,60,50,30,57.5,60,55,100,90,50,
9199,64.0375,73.20754717,51.82291667,71.53284672,55,44,100,57.5,50,55,100,100,50,
4563,53.2375,52.83018868,51.82291667,71.53284672,55,50,40,57.5,50,55,100,100,50,
7387,56.7375,54.71698113,62.23958333,71.53284672,50,50,50,57.5,70,55,100,100,50,
45,63.65,71.32075472,53.125,73.72262774,50,44,100,60,50,60,100,100,50,
1064,67.85,69.81132075,73.95833333,73.72262774,60,100,30,60,90,60,100,100,50,
43,58.775,60.37735849,55.72916667,75.91240876,55,90,20,65,50,70,90,100,50,
1474,54.4875,52.83018868,57.03125,71.53284672,65,60,20,57.5,60,55,100,100,50,
1641,55.825,47.16981132,71.35416667,78.10218978,50,50,30,65,80,70,100,100,50,
1063,61.4,55.47169811,68.75,91.24087591,50,42,60,80,60,100,100,100,50,
1059,64.2375,73.58490566,51.82291667,71.53284672,50,50,100,57.5,50,55,100,100,50,
4131,61.15,59.62264151,63.54166667,82.48175182,65,38,60,70,60,80,100,100,50,
1477,52.15,49.05660377,53.125,75.91240876,55,50,30,60,50,60,100,100,60,
374,65.7,70.56603774,58.33333333,82.48175182,60,62,70,70,50,80,100,100,50,
1061,61.1,64.1509434,58.33333333,73.72262774,55,50,70,60,60,60,100,100,50,
1040,63.4,61.50943396,68.75,82.48175182,50,58,60,70,70,80,100,100,50,
1648,58.7375,58.49056604,62.23958333,71.53284672,50,90,20,57.5,70,55,100,100,50,
1634,55.875,47.16981132,76.5625,69.34306569,50,50,30,55,100,50,100,100,50,
1642,62.45,55.09433962,73.95833333,91.24087591,55,46,50,80,70,100,100,100,50,
980,58.85,62.26415094,53.125,73.72262774,50,60,60,60,50,60,100,100,50,
1646,55.7,44.52830189,79.16666667,73.72262774,45,48,30,60,100,60,100,100,50,
487,57.1,47.16981132,79.16666667,73.72262774,50,50,30,60,100,60,100,100,50,
1499,66.55,77.35849057,53.125,71.53284672,50,60,100,60,50,60,100,90,50,
74,48.2375,43.39622642,51.82291667,71.53284672,50,20,50,57.5,50,55,100,100,50,
1854,77.875,73.58490566,97.39583333,91.24087591,50,50,100,95,100,100,100,100,50,
761,53.825,43.39622642,71.35416667,78.10218978,50,50,20,65,80,70,100,100,50,
1500,53.4875,50.94339623,57.03125,71.53284672,50,60,30,57.5,60,55,100,100,50,
1650,49.775,43.39622642,55.72916667,75.91240876,50,50,20,65,50,70,90,100,50,
1651,63.6,59.62264151,68.75,91.24087591,55,58,50,90,50,100,100,100,50,
759,70.6,77.35849057,68.75,73.72262774,50,60,100,60,80,60,100,100,50,
1653,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
1149,46.625,41.50943396,50.52083333,69.34306569,45,50,20,55,50,50,100,100,50,
885,62.75,60.37735849,63.54166667,91.24087591,55,60,50,80,50,100,100,100,50,
756,46.2375,39.62264151,51.82291667,71.53284672,50,50,10,57.5,50,55,100,100,50,
1859,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
822,51.7375,45.28301887,62.23958333,71.53284672,55,50,20,57.5,70,55,100,100,50,
752,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
499,70.325,62.26415094,92.1875,89.05109489,50,50,70,95,90,100,90,100,50,
1502,51.575,41.50943396,66.14583333,78.10218978,45,40,30,65,70,70,100,100,50,
494,81.05,92.45283019,73.95833333,82.48175182,50,100,100,70,80,80,100,100,50,
1858,52.2375,50.94339623,51.82291667,71.53284672,50,20,70,57.5,50,55,100,100,50,
1501,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
507,54.2,55.47169811,53.125,66.05839416,90,52,10,60,50,60,100,60,55,
1516,48.55,43.39622642,53.125,71.53284672,50,50,20,60,50,60,100,90,50,
82,54.4875,43.39622642,77.86458333,71.53284672,50,40,30,57.5,100,55,100,100,50,
1666,52.125,47.16981132,60.9375,69.34306569,50,50,30,55,70,50,100,100,50,
1504,65.15,67.16981132,63.54166667,82.48175182,55,58,70,70,60,80,100,100,50,
819,72.575,77.73584906,66.14583333,91.24087591,55,66,90,85,50,100,100,100,50,
1662,59.5,47.16981132,79.16666667,91.24087591,50,50,30,80,80,100,100,100,50,
1870,61.35,62.26415094,63.54166667,73.72262774,50,50,70,60,70,60,100,100,50,
1871,57.1,56.60377358,58.33333333,73.72262774,55,60,40,60,60,60,100,100,50,
516,60.95,50.94339623,84.375,78.10218978,50,70,20,70,100,80,90,90,50,
83,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,90,100,60,
832,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
95,72.1,84.90566038,58.33333333,73.72262774,50,80,100,60,60,60,100,100,50,
1514,77.3,80.75471698,79.16666667,91.24087591,55,64,100,100,60,100,100,100,50,
831,66.1,73.58490566,58.33333333,73.72262774,50,50,100,60,60,60,100,100,50,
89,58.675,59.62264151,55.72916667,78.10218978,65,48,50,65,50,70,100,100,50,
79,63.5,54.71698113,79.16666667,91.24087591,50,50,50,80,80,100,100,100,50,
508,59.4,51.69811321,68.75,91.24087591,50,42,50,80,60,100,100,100,50,
767,53.475,52.0754717,55.72916667,69.34306569,55,68,20,55,60,50,100,100,50,
356,64.175,62.64150943,71.35416667,79.19708029,55,56,60,65,80,70,100,100,55,
532,51.625,50.94339623,50.52083333,69.34306569,60,50,30,55,50,50,100,100,50,
778,51.3,43.39622642,58.33333333,82.48175182,50,50,20,70,50,80,100,100,50,
102,53.4875,50.94339623,57.03125,71.53284672,50,50,40,57.5,60,55,100,100,50,
1524,58.325,56.60377358,60.9375,78.10218978,55,50,50,65,60,70,100,100,50,
771,61.35,62.26415094,63.54166667,73.72262774,50,50,70,60,70,60,100,100,50,
1876,54.15,48.67924528,63.54166667,73.72262774,50,34,50,60,70,60,100,100,50,
1877,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
97,71.15,76.22641509,63.54166667,91.24087591,65,42,100,80,50,100,100,100,50,
1530,52.625,52.83018868,50.52083333,69.34306569,65,50,30,55,50,50,100,100,50,
90,54.1,50.94339623,58.33333333,73.72262774,60,60,20,60,60,60,100,100,50,
1683,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
96,63,58.49056604,68.75,91.24087591,40,60,60,80,60,100,100,100,50,
540,65.4875,73.58490566,57.03125,71.53284672,50,80,70,57.5,60,55,100,100,50,
1545,59.8,54.71698113,68.75,82.48175182,50,50,50,70,70,80,100,100,50,
839,51.2875,41.50943396,67.44791667,73.72262774,45,50,20,57.5,80,55,100,100,60,
535,64.7,68.67924528,58.33333333,82.48175182,55,62,70,70,50,80,100,100,50,
774,70.3,79.24528302,58.33333333,82.48175182,55,60,100,70,50,80,100,100,50,
1783,51,47.16981132,53.125,74.81751825,50,50,30,60,50,60,100,100,55,
536,51.8,47.16981132,58.33333333,71.53284672,60,40,30,60,60,60,100,90,50,
843,54.85,54.71698113,53.125,73.72262774,50,50,50,60,50,60,100,100,50,
1883,66.1,73.58490566,58.33333333,73.72262774,50,90,60,60,60,60,100,100,50,
1885,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
1886,46.075,35.8490566,55.72916667,78.10218978,50,30,20,65,50,70,100,100,50,
1543,68.1,63.39622642,79.16666667,91.24087591,55,48,70,80,80,100,100,100,50,
1295,60.875,50.94339623,76.5625,91.24087591,50,40,50,95,60,100,100,100,50,
1784,47.9875,35.8490566,67.44791667,71.53284672,60,20,20,57.5,80,55,100,100,50,
1546,52.05,49.43396226,53.125,73.72262774,50,46,40,60,50,60,100,100,50,
1541,75.875,79.24528302,76.5625,91.24087591,65,50,100,95,60,100,100,100,50,
786,52.075,47.16981132,55.72916667,78.10218978,60,50,20,65,50,70,100,100,50,
854,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
126,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
1296,68.55,73.58490566,63.54166667,82.48175182,50,50,100,70,60,80,100,100,50,
1887,59.85,54.71698113,73.95833333,73.72262774,50,50,50,60,90,60,100,100,50,
1300,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
1686,72.8,67.54716981,89.58333333,91.24087591,60,64,60,80,100,100,100,100,50,
558,50.7375,43.39622642,62.23958333,71.53284672,50,50,20,57.5,70,55,100,100,50,
549,64.75,64.1509434,63.54166667,91.24087591,95,50,30,80,50,100,100,100,50,
794,48.25,43.39622642,53.125,69.34306569,50,50,20,60,50,60,100,70,60,
802,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
560,65.15,67.16981132,63.54166667,82.48175182,55,58,70,70,60,80,100,100,50,
571,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
860,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
861,47.65,43.39622642,53.125,64.96350365,50,50,20,60,50,60,100,60,50,
1304,58.625,64.1509434,50.52083333,69.34306569,55,60,60,55,50,50,100,100,50,
859,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
1308,49.625,47.16981132,50.52083333,69.34306569,60,50,20,55,50,50,100,100,50,
855,61.65,53.58490566,73.95833333,91.24087591,65,32,50,80,70,100,100,100,50,
140,65.85,61.50943396,73.95833333,91.24087591,60,58,50,80,70,100,100,100,50,
810,69.85,73.58490566,73.95833333,73.72262774,50,80,70,60,90,60,100,100,50,
867,51.35,43.39622642,63.54166667,73.72262774,50,50,20,60,70,60,100,100,50,
814,46.85,39.62264151,53.125,73.72262774,50,40,20,60,50,60,100,100,50,
1798,54.325,49.05660377,60.9375,78.10218978,55,60,20,65,60,70,100,100,50,
1565,55.1,43.39622642,79.16666667,73.72262774,50,50,20,60,100,60,100,100,50,
866,57.325,54.71698113,60.9375,78.10218978,50,50,50,65,60,70,100,100,50,
1314,50.325,49.05660377,50.52083333,67.15328467,55,50,30,55,50,50,80,100,60,
573,63.375,63.77358491,66.14583333,78.10218978,60,44,70,65,70,70,100,100,50,
164,61.2375,67.9245283,51.82291667,71.53284672,65,50,70,57.5,50,55,100,100,50,
1564,56.05,56.98113208,53.125,73.72262774,70,56,30,60,50,60,100,100,50,
807,60.05,52.83018868,73.95833333,82.48175182,45,50,50,70,80,80,100,100,50,
581,52.125,47.16981132,60.9375,69.34306569,50,50,30,55,70,50,100,100,50,
875,65.1,62.26415094,79.16666667,73.72262774,50,50,70,60,100,60,100,100,50,
576,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
577,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
159,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
813,50.125,43.39622642,60.9375,69.34306569,50,50,20,55,70,50,100,100,50,
575,63.85,64.1509434,63.54166667,84.67153285,55,50,70,70,60,80,100,100,60,
578,49,43.39622642,53.125,74.81751825,50,50,20,60,50,60,100,100,55,
580,55.5,45.28301887,79.16666667,69.34306569,55,50,20,60,100,60,80,100,50,
163,51.125,52.83018868,50.52083333,58.39416058,65,50,30,55,50,50,80,70,50,
584,58.725,47.9245283,81.77083333,78.10218978,50,62,20,65,100,70,100,100,50,
8809,60.45,56.60377358,63.54166667,89.05109489,65,50,40,80,50,100,100,90,50,
873,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
586,53.625,54.71698113,50.52083333,69.34306569,50,60,40,55,50,50,100,100,50,
8810,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
7432,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
816,57.45,50.94339623,63.54166667,89.05109489,60,50,30,80,50,100,90,100,50,
8086,45.85,37.73584906,53.125,73.72262774,55,40,10,60,50,60,100,100,50,
6685,55.2375,56.60377358,51.82291667,71.53284672,55,50,50,57.5,50,55,100,100,50,
9201,57.075,47.16981132,76.5625,78.10218978,50,60,20,65,90,70,100,100,50,
8161,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8083,64.2375,73.58490566,51.82291667,71.53284672,50,50,100,57.5,50,55,100,100,50,
3757,69.75,73.58490566,63.54166667,91.24087591,50,50,100,80,50,100,100,100,50,
6755,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8870,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
8869,55.15,47.16981132,63.54166667,86.86131387,50,50,30,80,50,100,80,100,50,
9208,56.85,58.49056604,53.125,73.72262774,50,50,60,60,50,60,100,100,50,
1122,55.75,47.16981132,63.54166667,91.24087591,60,50,20,80,50,100,100,100,50,
8167,62.325,64.1509434,60.9375,78.10218978,55,50,70,65,60,70,100,100,50,
9202,48.95,38.86792453,63.54166667,73.72262774,50,28,30,60,70,60,100,100,50,
7075,63.95,67.16981132,63.54166667,73.72262774,55,58,70,60,70,60,100,100,50,
7734,59.275,60.75471698,55.72916667,78.10218978,50,56,60,65,50,70,100,100,50,
6117,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
8164,65.25,60.37735849,73.95833333,91.24087591,55,50,60,80,70,100,100,100,50,
8166,67.625,69.43396226,71.35416667,78.10218978,55,74,60,65,80,70,100,100,50,
9207,72.15,78.11320755,63.54166667,91.24087591,50,62,100,80,50,100,100,100,50,
7736,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
6697,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
8874,53.85,43.39622642,73.95833333,73.72262774,50,50,20,60,90,60,100,100,50,
3696,60.2,43.77358491,89.58333333,91.24087591,55,36,30,80,100,100,100,100,50,
8872,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
3704,66.075,73.58490566,55.72916667,78.10218978,50,50,100,65,50,70,100,100,50,
8172,53.35,47.16981132,63.54166667,73.72262774,50,60,20,60,70,60,100,100,50,
8178,62.925,63.01886792,60.9375,86.86131387,50,72,50,75,50,90,100,100,50,
6686,53.0375,52.45283019,51.82291667,71.53284672,50,24,70,57.5,50,55,100,100,50,
8085,65.475,60.75471698,76.5625,86.86131387,50,66,50,75,80,90,100,100,50,
8176,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
4573,61.5,50.94339623,79.16666667,91.24087591,60,50,30,80,80,100,100,100,50,
3153,63.4,59.24528302,68.75,91.24087591,50,62,50,80,60,100,100,100,50,
8189,60.075,62.26415094,55.72916667,78.10218978,50,20,100,65,50,70,100,100,50,
9213,57.1,44.90566038,79.16666667,82.48175182,50,44,30,70,90,80,100,100,50,
7440,60.7375,62.26415094,62.23958333,71.53284672,50,50,70,57.5,70,55,100,100,50,
6760,48.65,43.01886792,53.125,73.72262774,65,34,20,60,50,60,100,100,50,
5343,67.45,64.52830189,73.95833333,91.24087591,60,56,60,80,70,100,100,100,50,
7081,53.75,43.39622642,63.54166667,91.24087591,60,50,10,80,50,100,100,100,50,
6765,46,37.73584906,53.125,74.81751825,45,50,10,60,50,60,100,100,55,
9216,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
3664,63.2375,62.26415094,72.65625,71.53284672,50,100,20,57.5,90,55,100,100,50,
8885,62.475,66.79245283,55.72916667,78.10218978,50,32,100,65,50,70,100,100,50,
7782,61.4,57.73584906,68.75,82.48175182,50,48,60,70,70,80,100,100,50,
6131,54.2,44.1509434,68.75,82.48175182,50,52,20,70,70,80,100,100,50,
5103,66.7,60.75471698,79.16666667,91.24087591,60,46,60,80,80,100,100,100,50,
4056,64.1,58.11320755,79.16666667,82.48175182,55,54,50,70,90,80,100,100,50,
8190,55.625,58.49056604,50.52083333,69.34306569,80,50,30,55,50,50,100,100,50,
8183,56.1,54.71698113,58.33333333,73.72262774,60,60,30,60,60,60,100,100,50,
3154,52.35,45.28301887,63.54166667,73.72262774,55,50,20,60,70,60,100,100,50,
8200,75.6,82.26415094,68.75,91.24087591,65,58,100,80,60,100,100,100,50,
7088,50.1,43.39622642,58.33333333,73.72262774,50,40,30,60,60,60,100,100,50,
7780,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8192,68.325,66.03773585,81.77083333,78.10218978,50,80,50,65,100,70,100,100,50,
9223,62.6,62.26415094,68.75,73.72262774,50,50,70,60,80,60,100,100,50,
4567,55.825,47.16981132,71.35416667,78.10218978,50,60,20,65,80,70,100,100,50,
8886,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
8090,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
9222,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
6141,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
7444,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7445,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9229,56.65,46.41509434,73.95833333,82.48175182,50,38,40,70,80,80,100,100,50,
7092,60.25,50.94339623,73.95833333,91.24087591,50,40,50,80,70,100,100,100,50,
6146,52.6,43.39622642,68.75,73.72262774,50,50,20,60,80,60,100,100,50,
7395,65.525,67.9245283,60.9375,86.86131387,55,60,70,75,50,90,100,100,50,
6773,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6148,53.85,52.83018868,53.125,73.72262774,55,50,40,60,50,60,100,100,50,
6772,47.85,41.50943396,53.125,73.72262774,45,50,20,60,50,60,100,100,50,
7451,66.55,69.81132075,63.54166667,82.48175182,50,80,60,70,60,80,100,100,50,
7452,59.4,51.69811321,68.75,91.24087591,50,32,60,80,60,100,100,100,50,
7443,65.35,69.81132075,63.54166667,73.72262774,50,80,60,60,70,60,100,100,50,
5021,44.85,35.8490566,53.125,73.72262774,50,30,20,60,50,60,100,100,50,
8214,62.6,62.26415094,68.75,73.72262774,50,50,70,60,80,60,100,100,50,
8206,66.4875,66.03773585,77.86458333,71.53284672,50,60,70,57.5,100,55,100,100,50,
3661,67.5,62.26415094,79.16666667,91.24087591,50,50,70,80,80,100,100,100,50,
7794,58.2,49.43396226,68.75,91.24087591,50,36,50,80,60,100,100,100,50,
8816,62.825,60.37735849,71.35416667,78.10218978,55,50,60,65,80,70,100,100,50,
3171,56.9,56.22641509,58.33333333,73.72262774,60,54,40,60,60,60,100,100,50,
6158,70.75,66.03773585,84.375,91.24087591,50,70,60,80,90,100,100,100,50,
5325,69.65,82.64150943,53.125,73.72262774,50,74,100,60,50,60,100,100,50,
6776,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
8216,59.075,60.37735849,55.72916667,78.10218978,55,60,50,65,50,70,100,100,50,
